"Name","Vetic Variant ID","Clinic ID","Clinic Name","Mapped Clinic Name","In Hand Quantity","Bad Inventory Count","Priority"
"Fipronil 9.8%+S-Methoprene 8.8% Fiprofort - 10-20Kg - Spot on - per pipette","1b2b4fe8-782a-4645-ad8e-a2306cebbcea","045d2bca-2988-4446-a791-5bfbbbb0fec4","Vetic,  Sector 15, Gurugram","GGN15","1","1","Normal"
"Fipronil 9.8%+S-Methoprene 8.8% Fiprofort - 10-20Kg - Spot on - per pipette","1b2b4fe8-782a-4645-ad8e-a2306cebbcea","0725f0df-a872-44fd-a337-848689b367f6","Vetic, Himayat Nagar, Hyderabad","Himayat Nagar","2","1","Normal"
"Fofos Latex Bi Dog Toy Small - 1 pc","d0507e35-e775-4e3b-9d19-4a8113cc87f4","09d1cdc8-2d79-47bc-be00-95d70b983ffe","TAMS, Aundh, Pune","Aundh","1","1","Normal"
"Fofos Latex Bi Dog Toy Small - 1 pc","d0507e35-e775-4e3b-9d19-4a8113cc87f4","b781f237-1084-4cc5-a1f7-9e1c565d0ebe","TAMS, NIBM, Pune","NIBM","1","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","2bc496fa-3a8c-432b-87db-470eade9785d","Vetic Pet Clinic Mira Road","Mira Road","5","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","e0366c71-c8bb-4002-9235-b803ccaf9725","Vetic Pet Clinic Whitefield, Bengaluru","Whitefield","1","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","9805d59b-7552-41d0-a161-7b4837b04688","Vetic Pet Clinic, Bannerghatta Road, Bengaluru","Bannerghatta","13","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","34a099df-2b5b-44d0-8887-e08f18f4566c","Vetic Pet Clinic, Electronic City","Electronic","8","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","910d866c-2384-11ed-8ca0-1e00da26098a","Vetic Pet Clinic, Golf Course Road","GCR","5","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","ec461194-d78d-11ed-a883-b10a1fdb553a","Vetic Pet Clinic, Greater Kailash 1 ,New Delhi","Greater Kailash","7","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","9805d59b-7552-41d0-a161-7b4837b046be","Vetic Pet Clinic, HSR Layout, Bengaluru","HSR","5","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","1e981ea2-e866-4eb6-86ea-159daafb59b9","Vetic Pet Clinic, Kandivali West, Mumbai","Kandivali","5","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","76c84f6d-24b8-4746-81bc-59f810f2f979","Vetic Pet Clinic, Sadashiva Nagar","Sadashiva","7","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","ba02ff33-8479-4952-a47c-a921d1d25cf2","Vetic Pet Clinic, Sanpada Navi Mumbai","Sanpada","4","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","7f5f4ef0-3a68-11ed-9f48-027b5103e28a","Vetic Pet Clinic, Sector 45","GGN45","2","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","27d2164d-8161-498f-9d9b-aea61820e26f","Vetic Pet Clinic, Sector 49 Noida","Noida49","4","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","79926b77-dfc3-4717-8320-6b95ae08f3ba","Vetic Pet Clinic, Sohna Road","Sohna","1","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","045d2bca-2988-4446-a791-5bfbbbb0fec4","Vetic,  Sector 15, Gurugram","GGN15","1","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","80db823c-6813-44eb-b9d0-1a81768ed2ef","Vetic, Adyar, Chennai","Adyar","1","1","Normal"
"GimCat - MultiVitamin - Prof","7a5ee615-4c31-40dd-9425-6a60485ec8df","54feb03d-aa38-4e4d-9f67-2904b0b451bd","Vetic, Anna Nagar","Anna Nagar","8","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","622635df-0ed4-4e40-8ded-a8445bf34999","InventoryDemo - TAMS","InventoryDemo - TAMS","15","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","b5338db8-ebbb-435e-a6a7-6f7036bb2607","Nibble Kind, Goregaon, Mumbai","Goregaon","6","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","6ecb778d-a286-4e90-b9b7-1e101d6649d1","Nibble Kind, Lower Parel, Mumbai","Lower Parel","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","bfe98ce8-4649-4fda-a7fe-b0a9a927cff2","Nibble Kind, Mulund, Mumbai","Mulund","7","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","5d39e6cd-e768-4f2a-83b3-d49358d6b050","Nibble Kind, Powai, Mumbai","Powai","7","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","5d9b6915-e35a-4cdc-aaed-73243c9db120","Nibble Kind, Santacruz, Mumbai","Santacruz","5","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","fa4169e4-c8b6-459a-abd7-7b6cb260ed49","Regal Bites Physio, Rohini Sec-8","Rohini Sec-8","4","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","9b8df3be-fa4d-44ae-9af0-6243d5bfb66b","Regal Bites, Adyar, Chennai","Adyar","1","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","c891cc18-2f3f-46d8-b92a-77f1231a275e","Regal Bites, Anna Nagar, Chennai","Anna Nagar","5","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","fffffcf3-2747-4fbf-9374-2af27fac8185","Regal Bites, Behala, Kolkata","Behala","1","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","310d0e35-cc74-4c90-8bdf-9106fd7b8be6","Regal Bites, Derawal","Derawal","16","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","eba50778-2ecd-49e5-a793-4be86cbb7126","Regal Bites, Dwarka Sector 17, New Delhi","Dwarka Sector 17","22","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","b90b2c8a-d441-4009-b178-e04e1b60b0b4","Regal Bites, Himayat Nagar, Hyderabad","Himayat Nagar","6","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","23c67496-bee5-4ff2-9304-07aca2ed814f","Regal Bites, Rohini Sec 24","Rohini Sec 24","20","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","c29302e7-538a-4b19-ad96-f41fd3c3a35f","Regal Bites, Rohini Sec-8","Rohini Sec-8","14","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","bf1e48b1-1fc9-4ef2-b6aa-3b487c0f398b","Regal Bites, Southern Avenue, Kolkata","Southern Avenue","1","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","9d053fe8-d23c-41bd-981d-c1c16c6547fd","TAMS Borivali, Mumbai","Borivali","4","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","a4ba11be-ede7-4413-9b4d-fcf6cdbb8de4","TAMS Salt Lake","Salt Lake","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","01039684-08ed-4b36-b903-da0eef54aad9","TAMS,  Banashankari, Bengaluru","Banashankari","4","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","24027a43-f039-4f37-85a2-e0cef5e179f4","TAMS, Andheri West, Mumbai","Andheri","5","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","09d1cdc8-2d79-47bc-be00-95d70b983ffe","TAMS, Aundh, Pune","Aundh","2","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","974daff3-5c82-4459-a894-d6ff135ea881","TAMS, Banjara Hills, Hyderabad","Banjara Hills","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","b389bce1-b476-4bb1-bf45-72a8c9272554","TAMS, Bannerghatta Road, Bengaluru","Bannerghatta","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","cf3efebd-8031-4da4-9405-bbc8e68b63b3","TAMS, Chembur, Mumbai","Chembur","12","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","bad84ea4-ce1a-4f76-be36-cf7af68f3b30","TAMS, Domlur, Bengaluru","Domlur","7","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","f1e81d20-c477-4dab-8349-e1eddbab6b6e","TAMS, Electronic City, Bengaluru","Electronic","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","22bb5f03-f29c-4340-86a8-153209dbbc62","TAMS, Hitec City, Hyderabad","Hitec City","9","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","622635df-0ed4-4e40-8ded-a8445bf34a21","TAMS, Kalyan Nagar, Bengaluru","Kalyan Nagar","5","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","10345293-4204-43b4-9c8e-f78274923325","TAMS, Kalyani Nagar, Pune","Kalyani Nagar","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","1cad5948-5403-490d-ba9b-b08e708b672f","TAMS, Kandivali West, Mumbai","Kandivali","7","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","ca0a4265-09b3-4c1f-8216-6ff5a21c69ef","TAMS, Koramangala","Koramangala","8","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","af52a7a1-87f5-4319-bbd1-8968695cf735","TAMS, Kukatpally, Hyderabad","Kukatpally","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","2d7e9862-5257-4b84-81f0-df40a6c3dd43","TAMS, Nagarbhavi, Bengaluru","Nagarbhavi","5","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","b781f237-1084-4cc5-a1f7-9e1c565d0ebe","TAMS, NIBM, Pune","NIBM","4","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","5261f006-30e9-4282-bc86-5927a101862b","TAMS, Pitampura, New Delhi","Pitampura","6","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","ecd7530a-82a5-4d50-9483-1b94adaca171","TAMS, Sadashiva Nagar, Bengaluru","Sadashiva","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","0d23ce66-dc7a-4391-8e71-b79a24d71ee1","TAMS, Secunderabad, Hyderabad","Secunderabad","9","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","0af95382-a5d8-4ca9-ba19-492cc640a5bd","TAMS, Thane West Part A,Mumbai","Thane","6","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","d217369d-92cd-4196-be25-559d46b1b5b5","TAMS, Thane West, Mumbai","Thane","3","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","c9243bcc-034d-475f-b909-bfd8c27c577c","TAMS, Wakad, Pune","TAMS, Wakad, Pune","1","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","699f94b4-e930-4564-92b3-3264e23a69b1","TAMS, Whitefield, Bengaluru","Whitefield","4","1","Normal"
"Gnawlers Calcium Milk Bone Small - 30pc","21cdfce6-b968-4981-9fdb-84d6df2baeaf","2fa4688d-f515-44fe-89f6-fdf8f2703194","TAMS, Yelahanka, Bengaluru","Yelahanka","4","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","622635df-0ed4-4e40-8ded-a8445bf34999","InventoryDemo - TAMS","InventoryDemo - TAMS","18","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","b5338db8-ebbb-435e-a6a7-6f7036bb2607","Nibble Kind, Goregaon, Mumbai","Goregaon","4","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","6ecb778d-a286-4e90-b9b7-1e101d6649d1","Nibble Kind, Lower Parel, Mumbai","Lower Parel","11","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","bfe98ce8-4649-4fda-a7fe-b0a9a927cff2","Nibble Kind, Mulund, Mumbai","Mulund","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","5d39e6cd-e768-4f2a-83b3-d49358d6b050","Nibble Kind, Powai, Mumbai","Powai","1","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","5d9b6915-e35a-4cdc-aaed-73243c9db120","Nibble Kind, Santacruz, Mumbai","Santacruz","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","9b8df3be-fa4d-44ae-9af0-6243d5bfb66b","Regal Bites, Adyar, Chennai","Adyar","2","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","c891cc18-2f3f-46d8-b92a-77f1231a275e","Regal Bites, Anna Nagar, Chennai","Anna Nagar","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","b90b2c8a-d441-4009-b178-e04e1b60b0b4","Regal Bites, Himayat Nagar, Hyderabad","Himayat Nagar","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","bf1e48b1-1fc9-4ef2-b6aa-3b487c0f398b","Regal Bites, Southern Avenue, Kolkata","Southern Avenue","8","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","9d053fe8-d23c-41bd-981d-c1c16c6547fd","TAMS Borivali, Mumbai","Borivali","6","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","a4ba11be-ede7-4413-9b4d-fcf6cdbb8de4","TAMS Salt Lake","Salt Lake","6","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","09d1cdc8-2d79-47bc-be00-95d70b983ffe","TAMS, Aundh, Pune","Aundh","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","974daff3-5c82-4459-a894-d6ff135ea881","TAMS, Banjara Hills, Hyderabad","Banjara Hills","2","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","b389bce1-b476-4bb1-bf45-72a8c9272554","TAMS, Bannerghatta Road, Bengaluru","Bannerghatta","2","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","cf3efebd-8031-4da4-9405-bbc8e68b63b3","TAMS, Chembur, Mumbai","Chembur","7","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","bad84ea4-ce1a-4f76-be36-cf7af68f3b30","TAMS, Domlur, Bengaluru","Domlur","1","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","f1e81d20-c477-4dab-8349-e1eddbab6b6e","TAMS, Electronic City, Bengaluru","Electronic","10","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","23e4be73-4a79-404e-bf8c-9c4f30a0fada","TAMS, GCR, Gurugram","GCR","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","95c10d3d-7727-4ee8-be2e-acb4bc560417","TAMS, HSR Layout, Bengaluru","HSR","8","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","622635df-0ed4-4e40-8ded-a8445bf34a21","TAMS, Kalyan Nagar, Bengaluru","Kalyan Nagar","4","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","10345293-4204-43b4-9c8e-f78274923325","TAMS, Kalyani Nagar, Pune","Kalyani Nagar","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","ca0a4265-09b3-4c1f-8216-6ff5a21c69ef","TAMS, Koramangala","Koramangala","9","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","f67006c5-380f-4b41-aadf-ab3f0983d640","TAMS, Mira Raod","Mira Road","4","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","b781f237-1084-4cc5-a1f7-9e1c565d0ebe","TAMS, NIBM, Pune","NIBM","3","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","1eaebe26-ac80-4280-8f86-006e6756aed3","TAMS, Sector 45,Gurugram","GGN45","4","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","41a9edb4-b74a-4a6a-a8eb-36d7d43fd768","TAMS, Sector 82A, Gurugram","GGN82A","7","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","0d23ce66-dc7a-4391-8e71-b79a24d71ee1","TAMS, Secunderabad, Hyderabad","Secunderabad","4","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","0af95382-a5d8-4ca9-ba19-492cc640a5bd","TAMS, Thane West Part A,Mumbai","Thane","10","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","d217369d-92cd-4196-be25-559d46b1b5b5","TAMS, Thane West, Mumbai","Thane","6","1","Normal"
"Gnawlers Puppy Snack Twist Stick Lamb Flavour - 80g","4c05e288-5124-4722-a33f-fe774a80b4f0","2fa4688d-f515-44fe-89f6-fdf8f2703194","TAMS, Yelahanka, Bengaluru","Yelahanka","7","1","Normal"
"HUFT Basics Dog Leash - Classic Black - L","ce482765-b6f5-40f1-8459-8b96efa65e20","9d053fe8-d23c-41bd-981d-c1c16c6547fd","TAMS Borivali, Mumbai","Borivali","1","1","Normal"
"HUFT Basics Dog Leash - Classic Black - L","ce482765-b6f5-40f1-8459-8b96efa65e20","23e4be73-4a79-404e-bf8c-9c4f30a0fada","TAMS, GCR, Gurugram","GCR","1","1","Normal"
"HUFT Basics Dog Leash - Classic Black - L","ce482765-b6f5-40f1-8459-8b96efa65e20","95c10d3d-7727-4ee8-be2e-acb4bc560417","TAMS, HSR Layout, Bengaluru","HSR","1","1","Normal"
"HUFT Flying Birdy Teaser Cat Toy With Catnip - 1pc","53e3b962-de5e-4d7f-af67-95a377e5857d","9d053fe8-d23c-41bd-981d-c1c16c6547fd","TAMS Borivali, Mumbai","Borivali","2","1","Normal"
"HUFT Flying Birdy Teaser Cat Toy With Catnip - 1pc","53e3b962-de5e-4d7f-af67-95a377e5857d","23e4be73-4a79-404e-bf8c-9c4f30a0fada","TAMS, GCR, Gurugram","GCR","2","1","Normal"
"HUFT Flying Birdy Teaser Cat Toy With Catnip - 1pc","53e3b962-de5e-4d7f-af67-95a377e5857d","ecffb8f2-b8e9-485d-b3b8-bcafc7d6ecbd","TAMS, Greater Kailash 1 ,New Delhi","Greater Kailash","1","1","Normal"
"HUFT Flying Birdy Teaser Cat Toy With Catnip - 1pc","53e3b962-de5e-4d7f-af67-95a377e5857d","f67006c5-380f-4b41-aadf-ab3f0983d640","TAMS, Mira Raod","Mira Road","1","1","Normal"
"HUFT Flying Birdy Teaser Cat Toy With Catnip - 1pc","53e3b962-de5e-4d7f-af67-95a377e5857d","0af95382-a5d8-4ca9-ba19-492cc640a5bd","TAMS, Thane West Part A,Mumbai","Thane","2","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","adc0b1de-bae8-4b42-818c-d8d5486af130","Blue7Vets, Borivali, Mumbai","Borivali","33","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","db997130-c673-4ce1-a6cd-54016e1c067f","Doggy World, Derawal","Derawal","5","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","62227c45-c782-4feb-b5e2-112679c10f76","Doggy World, Paschim Vihar","Paschim Vihar","5","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","c9318193-0155-403e-a5c4-41990a0bd91a","Doggy World, Rohini Sec 24","Rohini Sec 24","5","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","9805d59b-7552-41d0-a161-7b4837b04999","InventoryDemo - Clinic","InventoryDemo - Clinic","40","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","756d0f11-595c-4ef4-94bc-d1ed5924bd51","PAWS1, Rohini Sec-8 ","Rohini Sec-8","46","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","581fd531-5ccc-4618-8a7e-0ceecaba7897","Vetic , Southern Avenue, Kolkata","Southern Avenue","3","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","e1c3fc5c-f398-4d3f-ad3e-872d313fd39b","Vetic Pet Care Goregaon, Mumbai","Goregaon","16","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","b3694e6b-420a-4209-a16c-40b3640e1b31","Vetic Pet Care, Dwarka Sector 17, New Delhi","Dwarka Sector 17","36","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","cf8ceb51-bed9-4f6b-b180-f1d1bc610b68","Vetic Pet Care, Mulund, Mumbai","Mulund","5","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","e3f75cd6-29e6-4d1c-bad0-5153e9a49140","Vetic Pet Care, Powai, Mumbai","Powai","30","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","2baedc1f-24c3-4309-b8c4-b41b49e3dee7","Vetic Pet Care, SDA Market, New Delhi","SDA Market","13","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","4ba77b43-6fb4-4181-be85-9562184ebc18","Vetic Pet Care, Sector 82A, Gurugram","GGN82A","20","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","ae568cab-1150-461a-b7c8-3455b39081d5","Vetic Pet Clinic Borivali, Mumbai","Borivali","15","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","f2a57296-6eb8-47cf-a50f-e94be114c9a6","Vetic Pet Clinic Chembur, Mumbai","Chembur","69","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","ddf827da-02fe-4569-abd5-8a9b5b4148ad","Vetic Pet Clinic Koramangala","Koramangala","10","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","2bc496fa-3a8c-432b-87db-470eade9785d","Vetic Pet Clinic Mira Road","Mira Road","17","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","a7ff1571-405d-4d74-a0f9-a6603ab50cf0","Vetic Pet Clinic Salt Lake","Salt Lake","21","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","033c0253-d110-4250-8478-d404c77287d1","Vetic Pet Clinic Sarjapur Road","Sarjapur","23","1","Normal"
"Mupirocin Staphban - 15gm - Ointment","31c32e4d-8cbf-44a1-b367-d855c03d6b7d","e0366c71-c8bb-4002-9235-b803ccaf9725","Vetic Pet Clinic Whitefield, Bengaluru","Whitefield","41","1","Normal"
